pokedex_id,num_types,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,height_m,weight_kg,base_experience,capture_rate,base_happiness,hatch_counter,gender_rate,bmi,attack_defense_ratio,physical_total,special_total,offensive_total,defensive_total,type_bug,type_dark,type_dragon,type_electric,type_fairy,type_fighting,type_fire,type_flying,type_ghost,type_grass,type_ground,type_ice,type_normal,type_poison,type_psychic,type_rock,type_steel,type_water
776,2,-0.382612039155759,0.016059144925607536,2.1348464637105313,0.7056770244721912,0.5556209035742137,-1.0865103989384797,485,2.0,212.0,170,70,70,20,4,53.0,0.58,213,176,205,280,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
777,2,-0.1947696499735323,0.6879213305887718,-0.32478461929371805,-1.0147439462527312,0.10493921576342317,1.0038477795860932,435,0.3,3.3,152,180,70,10,4,36.7,1.56,161,113,234,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,2,-0.5704544283379857,0.4191764563235061,0.2559616086378408,-0.6774065010125504,1.3067570499255312,1.0038477795860932,476,0.2,0.7,167,45,70,20,4,17.5,1.12,170,155,236,240,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
779,2,-0.0820642164641963,0.9230730955708794,-0.08565381955719382,-0.0027316105321886944,-0.0077312061892744425,0.8644905676844551,475,0.9,19.0,166,80,70,15,4,23.5,1.5,175,140,267,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
780,2,0.29362056190025704,-0.5886168221712403,0.4267693227353581,2.189961783528987,0.7809617474796089,-1.0865103989384797,485,3.0,185.0,170,70,70,20,4,20.6,0.71,145,226,231,254,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
781,2,-0.006927260791305636,1.7964939369329929,0.9391924650279101,0.5370083018521007,0.7434049401620431,-0.9471531870368415,517,3.9,210.0,181,25,70,25,-1,13.8,1.31,231,176,257,260,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
782,1,-0.9461392067024389,-0.7565823685870314,-0.25646153365471114,-0.8460752236326409,-0.9466513891284213,-0.7729566721597938,300,0.6,29.7,60,45,70,40,4,82.5,0.85,120,90,145,155,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,2,-0.5704544283379857,-0.08472018292386711,0.5975770368328754,-0.17140033315227912,-0.0077312061892744425,-0.07617061265160277,420,1.2,47.0,147,45,70,40,4,32.6,0.83,165,135,205,215,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784,2,0.18091512839092103,1.0910386419866704,1.7932310355154966,1.009280725188354,1.3067570499255312,0.6206154468565882,600,1.6,78.2,270,45,70,40,4,30.5,0.88,235,205,295,305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
785,2,-0.006927260791305636,1.2590041884024614,0.4267693227353581,0.8406120025682635,0.18005283039855494,2.188384080750018,570,1.8,20.5,257,3,70,15,-1,6.3,1.35,200,170,340,230,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
786,2,-0.006927260791305636,0.25121090990771505,0.08515389454032349,2.0212930609088966,1.68232512310119,0.9690084766106837,570,1.2,18.6,257,3,70,15,-1,12.9,1.13,160,245,310,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
787,2,-0.006927260791305636,1.7629008276498346,1.451615607320462,0.5032745573280826,0.9311889767498724,0.27222241710249273,570,1.9,45.5,257,3,70,15,-1,12.6,1.13,245,180,290,280,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
788,2,-0.006927260791305636,-0.08472018292386711,1.451615607320462,0.8406120025682635,2.245677232864678,0.6206154468565882,570,1.3,21.2,257,3,70,15,-1,12.5,0.65,190,225,255,315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
789,1,-1.0212761623753297,-1.630003209949145,-1.4179539895178288,-1.3858151360169302,-1.4724466915743435,-1.0516710959630702,200,0.2,0.1,40,45,0,120,-1,2.5,0.94,60,60,95,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
790,1,-1.0212761623753297,-1.630003209949145,1.9982002924325173,-1.3858151360169302,2.283234040182244,-1.0516710959630702,400,0.1,999.9,140,45,0,120,-1,99990.0,0.22,160,160,95,305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
791,2,2.5101607542505318,1.9980525926319421,1.1783232647644344,1.447819404000589,0.7058481328444771,1.0386870825615029,680,3.4,230.0,306,45,0,120,-1,19.9,1.28,244,202,347,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
792,2,2.5101607542505318,1.191817969836145,0.563415494013372,2.2574292725770233,1.3818706645606629,1.0386870825615029,680,4.0,120.0,306,45,0,120,-1,7.5,1.27,202,244,347,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
793,2,1.4582433748300623,-0.8237685871533478,-0.8713693044057734,1.9200918273368421,2.283234040182244,1.24772290041396,570,1.2,55.5,257,45,0,120,-1,38.5,1.13,100,258,283,287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
794,2,1.3831064191571716,2.0652388111982587,2.271492634988545,-0.5762052674404962,-0.6461969305878943,0.4115796290041309,570,2.4,333.6,257,45,0,120,-1,57.9,1.0,278,106,271,299,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
795,2,0.030641217045139696,1.9980525926319421,-1.212984732600808,2.2574292725770233,-1.2471058476689483,2.9200094432336186,570,1.8,25.0,257,45,0,120,-1,7.7,3.7,174,174,425,145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
796,1,0.48146295108248366,0.3855833470403479,-0.05149227673769036,3.471844075441674,0.02982560112829143,0.5509368409057691,570,3.8,100.0,257,45,0,120,-1,6.9,1.25,160,244,345,225,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
797,2,1.0074216407927183,0.7887006584382464,1.0416770934864203,1.2454169368564805,1.1565298206552677,-0.21552782455324096,570,9.2,999.9,257,45,0,120,-1,11.8,0.98,204,208,269,301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
798,2,-0.42018051699220427,3.4761494010909035,1.9982002924325173,-0.3738028002963876,-1.4724466915743435,1.4567587182664175,570,0.3,0.1,257,45,0,120,-1,1.1,1.38,312,90,349,221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
799,2,5.74104984818483,0.7887006584382464,-0.6664000474887527,0.9080794916162996,-0.6461969305878943,-0.8426352781106129,570,5.5,888.0,257,45,0,120,-1,29.4,1.91,154,150,241,329,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1,1.0074216407927183,0.9902593141371957,0.9733540078474135,1.9200918273368421,0.7058481328444771,0.4115796290041309,600,2.4,230.0,270,255,0,120,-1,39.9,1.06,208,216,313,287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
801,2,0.3687575175731477,0.5871420027392972,1.451615607320462,2.0212930609088966,1.68232512310119,-0.07617061265160277,600,1.0,80.5,270,3,0,120,-1,80.5,0.83,210,245,290,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
802,2,0.744442295937601,1.5949352812340436,0.2559616086378408,0.671943279948173,0.7434049401620431,2.01418756587297,600,0.7,22.2,270,3,0,120,-1,45.3,1.56,205,180,340,260,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
803,1,-0.11963269430064163,-0.15190640149018353,-0.1881384480157042,0.09846962303986556,-0.12040162814197207,0.20254381115167364,420,0.6,1.8,189,45,0,120,-1,5.0,1.09,140,140,219,201,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
804,2,0.10577817271803036,-0.15190640149018353,0.016830808901316566,1.9200918273368421,0.10493921576342317,1.874830353971332,540,3.6,150.0,243,45,0,120,-1,11.6,1.0,146,200,321,219,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,2,-0.34504356131931363,1.7964939369329929,4.731123717992794,-0.5762052674404962,1.1565298206552677,-1.8878143673728993,570,5.5,820.0,257,30,0,120,-1,27.1,0.62,342,154,197,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
806,2,-0.6455913840108762,1.66212149980036,-0.6664000474887527,2.7297016959132763,0.3302800596688184,1.3870801123155982,570,1.8,13.0,257,30,0,120,-1,4.0,2.4,180,230,385,185,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
807,1,0.6693053402647103,1.1582248605529868,0.08515389454032349,1.07674821423639,0.3678368669863843,2.641295019430342,600,1.5,44.5,270,3,0,120,-1,19.8,1.49,187,182,357,243,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,1,-0.9085707288659937,-0.42065127575544925,-0.25646153365471114,-0.50873777839246,-1.32221946230408,-1.1561890048892989,300,0.2,8.0,135,3,0,120,-1,200.0,1.0,130,90,154,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
809,1,2.435023798577641,2.1996112483308914,2.408138806266559,0.33460583470799216,-0.1955152427771038,-1.1561890048892989,600,2.5,800.0,270,3,0,120,-1,128.0,1.0,286,145,257,343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
810,1,-0.7582968175202123,-0.42065127575544925,-0.7688846759472631,-1.0147439462527312,-1.1344354257162506,-0.07617061265160277,310,0.3,5.0,62,45,50,20,1,55.6,1.3,115,80,170,140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
811,1,-0.006927260791305636,0.25121090990771505,-0.08565381955719382,-0.50873777839246,-0.3832992793649332,0.44641893197954047,420,0.7,14.0,147,45,50,20,1,28.6,1.21,155,115,220,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
812,1,1.1201270743020544,1.5949352812340436,0.5975770368328754,-0.34006905577236957,-0.0077312061892744425,0.6206154468565882,530,2.1,90.0,265,45,50,20,1,20.4,1.39,215,130,270,260,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
813,1,-0.7582968175202123,-0.21909262005649996,-1.1105001041422977,-1.0147439462527312,-1.1344354257162506,0.06318659925003543,310,0.3,4.5,62,45,50,20,1,50.0,1.78,111,80,180,130,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
814,1,-0.1947696499735323,0.2848040191908732,-0.42726924775222846,-0.50873777839246,-0.3832992793649332,0.9341691736352742,420,0.6,9.0,147,45,50,20,1,25.0,1.43,146,115,235,185,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
815,1,0.3687575175731477,1.2925972976856197,0.08515389454032349,-0.17140033315227912,0.18005283039855494,1.8051517480205128,530,1.4,33.0,265,45,50,20,1,16.8,1.55,191,140,300,230,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
816,1,-0.7582968175202123,-1.2604790078344046,-1.1105001041422977,-0.0027316105321886944,-1.1344354257162506,0.09802590222544498,310,0.3,4.0,62,45,50,20,1,44.4,1.0,80,110,180,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
817,1,-0.1947696499735323,-0.5886168221712403,-0.5980769618497458,0.8406120025682635,-0.5710833159527625,0.794811961733636,420,0.7,11.5,147,45,50,20,1,23.5,1.09,115,150,245,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
818,1,-0.006927260791305636,0.25121090990771505,-0.25646153365471114,1.8526243382888061,-0.1955152427771038,1.8399910509959225,530,1.9,45.2,265,45,50,20,1,12.5,1.31,150,190,330,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
819,1,-0.006927260791305636,-0.7565823685870314,-0.5980769618497458,-1.1834126688728217,-1.32221946230408,-1.4697427316679847,275,0.3,2.5,55,255,50,20,4,27.8,1.0,110,70,115,160,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
820,1,1.871496631030961,0.5871420027392972,0.7683847509303927,-0.50873777839246,0.18005283039855494,-1.6439392465450324,460,0.6,6.0,161,90,50,20,4,16.7,1.0,190,130,170,290,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
821,1,-1.2091185515575562,-1.025327242852297,-1.281307818239815,-1.250880157920858,-1.32221946230408,-0.3548850364548792,245,0.2,1.8,49,255,50,15,4,45.0,1.34,82,68,137,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,1,-0.0820642164641963,-0.35346505718913285,-0.5980769618497458,-0.913542712680677,-0.5710833159527625,0.3419010230533118,365,0.8,16.0,128,120,50,15,4,25.0,1.22,122,98,187,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,2,1.0449901186291637,0.31839712847403145,1.1100001791254273,-0.5762052674404962,0.5556209035742137,-0.00649200670078367,495,2.2,75.0,248,45,50,15,4,15.5,0.83,192,138,207,288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
824,1,-1.6975087634313455,-1.932341193497569,-1.793730960532367,-1.5207501141130026,-0.9466513891284213,-0.7729566721597938,180,0.4,8.0,36,255,50,15,4,50.0,1.0,40,70,90,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825,2,-0.7582968175202123,-1.4284445542501958,0.2559616086378408,-0.6774065010125504,0.7434049401620431,-1.295546216790937,335,0.4,19.5,117,120,50,15,4,121.9,0.44,115,140,115,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,2,-0.382612039155759,-1.0925134614186136,1.2808078932229447,0.33460583470799216,1.8701091596890191,0.794811961733636,505,0.4,40.8,253,45,50,15,4,255.0,0.41,155,200,215,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,1,-1.1339815958846655,-1.6635963192323031,-1.5204386179763392,-0.7786077345846046,-0.6837537379054601,-0.598760157282746,245,0.6,8.9,49,255,50,15,4,24.7,1.0,56,99,125,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
828,1,-0.006927260791305636,-0.6558030407375568,-0.4955923333912354,0.5707420463761188,0.8185185547971747,0.794811961733636,455,1.2,19.9,159,127,50,15,4,13.8,1.0,116,179,235,220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,1,-1.1339815958846655,-1.2604790078344046,-0.42726924775222846,-1.0147439462527312,-0.3832992793649332,-1.992332276299128,250,0.4,2.2,50,190,50,20,4,13.7,0.67,100,100,90,160,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
830,1,-0.382612039155759,-0.9245479150028225,0.5975770368328754,0.33460583470799216,1.8701091596890191,-0.25036712752865053,460,0.5,2.5,161,75,50,20,4,10.0,0.56,140,200,190,270,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
831,1,-1.058844640211775,-1.2604790078344046,-0.5980769618497458,-1.0147439462527312,-0.9466513891284213,-0.6684387632335651,270,0.6,6.0,122,255,50,15,4,16.7,0.73,95,85,128,142,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
832,1,0.06820969488158503,0.08324536349192396,0.9391924650279101,-0.34006905577236957,0.7434049401620431,0.7251333557828169,490,1.3,43.0,172,127,50,15,4,25.4,0.8,180,150,228,262,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
833,1,-0.7582968175202123,-0.4542443850386075,-0.7688846759472631,-1.0822114353007675,-1.2095490403513824,-0.8077959751352033,284,0.3,8.5,57,255,50,20,4,94.4,1.28,114,76,146,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
834,2,0.744442295937601,1.2590041884024614,0.5975770368328754,-0.7448739900605866,-0.0828448208244062,0.23738311412708318,485,1.0,115.5,170,75,50,20,4,115.5,1.28,205,116,237,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
835,1,-0.42018051699220427,-1.0925134614186136,-0.7688846759472631,-1.0147439462527312,-0.7588673525405919,-1.4349034286925753,270,0.3,13.5,54,255,50,20,4,150.0,0.9,95,90,111,159,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,1,-0.04449573862775097,0.4191764563235061,-0.42726924775222846,0.671943279948173,-0.3832992793649332,1.874830353971332,490,1.0,34.0,172,45,50,20,4,34.0,1.5,150,150,301,189,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837,1,-1.509666374249119,-1.2604790078344046,-0.7688846759472631,-1.0147439462527312,-0.7588673525405919,-1.295546216790937,240,0.3,12.0,48,255,50,15,4,133.3,0.8,90,90,110,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
838,2,0.3687575175731477,-0.5886168221712403,0.5975770368328754,-0.34006905577236957,-0.0077312061892744425,-0.598760157282746,410,1.1,78.0,144,120,50,15,4,64.5,0.67,150,130,170,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
839,2,1.4958118526665076,0.08324536349192396,1.6224233214179793,0.33460583470799216,0.7434049401620431,-1.295546216790937,510,2.8,310.5,255,45,50,15,4,39.6,0.67,200,170,190,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
840,2,-1.1339815958846655,-1.2604790078344046,0.2559616086378408,-1.0147439462527312,-1.1344354257162506,-1.6439392465450324,260,0.2,0.5,52,255,50,20,4,12.5,0.5,120,80,100,160,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
841,2,-0.006927260791305636,1.0910386419866704,0.2559616086378408,0.8406120025682635,-0.3832992793649332,0.09802590222544498,485,0.3,1.0,170,45,50,20,4,11.1,1.38,190,155,275,210,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
842,2,1.4958118526665076,0.25121090990771505,0.2559616086378408,1.009280725188354,0.3678368669863843,-1.295546216790937,485,0.4,13.0,170,45,50,20,4,81.2,1.06,165,180,215,270,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843,1,-0.6831598618473216,-0.689396150020715,0.08515389454032349,-1.1834126688728217,-0.7588673525405919,-0.7381173691843842,315,2.2,7.6,63,255,50,20,4,1.6,0.76,132,85,138,177,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
844,1,0.06820969488158503,0.9902593141371957,1.7932310355154966,-0.17140033315227912,-0.0077312061892744425,0.13286520520085454,510,3.8,65.5,179,120,50,20,4,4.5,0.86,232,135,243,267,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
845,2,-0.006927260791305636,0.25121090990771505,-0.5980769618497458,0.5032745573280826,0.9311889767498724,0.6206154468565882,475,0.8,18.0,166,45,50,20,4,28.1,1.55,140,180,255,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
846,1,-1.0964131180482202,-0.48783749432176565,-1.1105001041422977,-1.0147439462527312,-1.5100034988919093,-0.041331309676193216,280,0.5,1.0,56,255,50,20,4,4.0,1.58,103,70,169,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
847,1,-0.34504356131931363,1.5277490626677273,-0.42726924775222846,-0.34006905577236957,-0.7588673525405919,2.3974198986024753,490,1.3,30.0,172,60,50,20,4,17.8,2.05,183,110,319,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
848,2,-1.1339815958846655,-1.327665226400721,-1.281307818239815,-0.542471522916478,-1.32221946230408,-0.9471531870368415,242,0.4,11.0,48,75,50,25,4,68.7,1.09,73,89,132,110,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,2,0.18091512839092103,0.6879213305887718,-0.08565381955719382,1.4815531485246072,-0.0077312061892744425,0.27222241710249273,502,1.6,40.0,176,45,50,25,4,15.6,1.4,168,184,287,215,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,2,-0.7582968175202123,-0.42065127575544925,-0.9396923900447803,-0.6774065010125504,-0.7588673525405919,-0.7729566721597938,305,0.7,1.0,61,190,50,20,4,2.0,1.44,110,100,160,145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,2,1.1201270743020544,1.2590041884024614,-0.25646153365471114,0.671943279948173,0.7434049401620431,-0.07617061265160277,525,3.0,120.0,184,75,50,20,4,13.3,1.77,180,180,270,255,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
852,1,-0.7582968175202123,-0.3198719479059746,-0.42726924775222846,-0.6774065010125504,-0.7588673525405919,-1.2258676108401179,310,0.6,4.0,62,180,50,25,4,11.1,1.13,128,100,150,160,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
853,1,0.3687575175731477,1.359783516251936,0.5975770368328754,-0.0027316105321886944,0.3678368669863843,-0.8774745810860224,480,1.6,39.0,168,45,50,25,4,15.2,1.31,208,150,230,250,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
854,1,-1.1339815958846655,-1.0925134614186136,-0.9396923900447803,0.13220336756388365,-0.6086401232703285,-0.598760157282746,308,0.1,0.2,62,120,50,20,-1,20.0,1.0,90,128,169,139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
855,1,-0.382612039155759,-0.42065127575544925,-0.25646153365471114,2.1562280390049686,1.644768315783624,0.09802590222544498,508,0.2,0.4,178,60,50,20,-1,10.0,1.0,130,248,269,239,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
856,1,-1.058844640211775,-1.5964101006659868,-0.9396923900447803,-0.4750040338684419,-0.6461969305878943,-0.9819924900122511,265,0.4,3.4,53,235,50,20,8,21.2,0.67,75,109,125,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
857,1,-0.49531747266509496,-1.2604790078344046,-0.25646153365471114,0.5370083018521007,0.10493921576342317,-0.6335994602581556,370,0.6,4.8,130,120,50,20,8,13.3,0.62,105,159,175,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
858,2,-0.49531747266509496,0.4191764563235061,0.7683847509303927,2.223695528053005,1.2316434352903993,-1.3303855197663466,510,2.1,5.1,255,45,50,20,8,1.2,0.95,185,239,255,255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
859,2,-0.9461392067024389,-1.0925134614186136,-1.4521155323373323,-0.50873777839246,-1.1344354257162506,-0.598760157282746,265,0.4,5.5,53,255,50,20,0,34.4,1.5,75,95,150,115,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2,-0.1947696499735323,-0.5886168221712403,-0.9396923900447803,0.16593711208790174,-0.5710833159527625,0.09802590222544498,370,0.8,12.5,130,120,50,20,0,19.5,1.33,105,130,205,165,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2,0.9322846851198276,1.4269697348182526,-0.25646153365471114,0.8406120025682635,0.18005283039855494,-0.25036712752865053,510,1.5,61.0,255,45,50,20,0,27.1,1.85,185,170,275,235,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2,0.857147729446937,0.4191764563235061,0.9733540078474135,-0.34006905577236957,0.4053936743039502,0.9690084766106837,520,1.6,46.0,260,45,50,15,4,18.0,0.89,191,141,245,275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
863,1,-0.006927260791305636,1.0910386419866704,0.9391924650279101,-0.6774065010125504,-0.3832992793649332,-0.598760157282746,440,0.8,28.0,154,90,50,20,4,43.7,1.1,210,110,210,230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
864,1,-0.382612039155759,0.5871420027392972,-0.7688846759472631,2.527299228769168,2.245677232864678,-1.295546216790937,510,1.0,0.4,179,30,50,20,6,0.4,1.9,145,275,270,240,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
865,1,-0.3074750834828683,1.9308663740656258,0.7683847509303927,-0.07019909958022487,0.44295048162151607,-0.07617061265160277,507,0.8,117.0,177,45,50,20,4,182.8,1.42,230,150,268,239,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
866,2,0.3687575175731477,0.25121090990771505,0.08515389454032349,1.3466181704285347,1.1189730133377018,0.09802590222544498,520,1.5,58.2,182,45,50,25,4,25.9,1.13,160,210,265,255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
867,2,-0.4577489948286496,0.5871420027392972,2.476461891905566,-0.6774065010125504,1.3067570499255312,-1.295546216790937,483,1.6,66.6,169,90,50,25,4,26.0,0.66,240,155,175,308,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
868,1,-0.9461392067024389,-1.2604790078344046,-1.1105001041422977,-0.6774065010125504,-0.3457424720473673,-1.1561890048892989,270,0.2,0.3,54,200,50,20,8,7.5,1.0,80,111,124,146,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
869,1,-0.1947696499735323,-0.5886168221712403,0.08515389454032349,1.3466181704285347,1.9076659670065852,-0.11100991562701232,495,0.3,0.5,173,100,50,20,8,5.6,0.8,135,231,234,261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
870,1,-0.1947696499735323,0.7551075491550883,0.9391924650279101,-0.0027316105321886944,-0.3832992793649332,0.27222241710249273,470,3.0,62.0,165,45,50,25,-1,6.9,1.0,200,130,245,225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
871,1,-0.833433773193103,0.7887006584382464,0.7683847509303927,0.7056770244721912,0.5556209035742137,-1.8181357614220803,435,0.3,1.0,152,75,50,20,4,11.1,1.06,196,176,207,228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,2,-1.509666374249119,-1.7643756470817777,-1.281307818239815,-0.8460752236326409,-1.5100034988919093,-1.6439392465450324,185,0.3,3.8,37,190,50,20,4,42.2,0.71,60,75,90,95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
873,2,-0.006927260791305636,-0.42065127575544925,-0.42726924775222846,1.8526243382888061,0.7434049401620431,-0.07617061265160277,475,1.3,42.0,166,75,50,20,4,24.9,1.08,125,215,255,220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
874,1,1.1201270743020544,1.5949352812340436,2.1348464637105313,-1.6894188367330931,-1.885571572067568,0.09802590222544498,470,2.5,520.0,165,60,50,25,4,83.2,0.93,260,40,215,255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
875,1,0.18091512839092103,0.08324536349192396,1.2808078932229447,-0.17140033315227912,0.7434049401620431,-0.598760157282746,470,1.4,89.0,165,60,50,25,4,45.4,0.73,190,155,195,275,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
876,2,-0.382612039155759,-0.42065127575544925,-0.5980769618497458,1.1779494478084442,0.9311889767498724,0.9690084766106837,475,0.9,28.0,166,30,140,40,4,34.6,1.18,120,200,265,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
877,2,-0.4577489948286496,0.5871420027392972,-0.4955923333912354,-0.0027316105321886944,-0.4584128940000649,1.0386870825615029,436,0.3,3.0,153,180,50,10,4,33.3,1.64,153,128,262,174,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,0.06820969488158503,0.08324536349192396,-0.8030462187667665,-1.0147439462527312,-0.7964241598581578,-0.9471531870368415,330,1.2,100.0,66,190,50,25,4,69.4,1.63,129,89,160,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
